,lat,lng
2034,44.6994873,-73.4529124
2035,41.4196835,-78.5453795
2036,44.5050479,-73.4801348
2037,44.2794911,-73.9798713
2038,-9.189967,-75.015152
2039,44.329496,-74.1312662
2040,44.2239488,-74.4640575
2041,39.0587452,-94.5985613
2042,32.6098566,-85.48078249999999
2043,43.15867859999999,-76.33270949999999
2044,43.0795121,-75.7507413
2045,42.9300668,-75.85269149999999
2046,37.0895252,-95.71193219999999
2047,42.6011813,-76.1804843
2048,42.4909053,-76.2971553
2049,42.5139608,-76.3466014
2050,42.6112018,-71.5745152
2051,42.6653487,-76.6166113
2052,43.0581768,-75.96954649999999
2053,33.95260200000001,-84.5499327
2054,43.4553461,-76.5104973
2055,42.8989556,-76.0160326
2056,42.9106219,-76.7966215
2057,42.7981229,-76.1093695
2058,44.875412,-93.326211
2059,43.048677,-76.5627197
2060,43.0481221,-76.14742439999999
2061,43.1347897,-76.1299238
2062,40.789934,-73.814089
2063,42.7006303,-74.92432099999999
2064,37.0148298,-95.6156498
2065,43.2417364,-75.2568337
2066,43.0150703,-75.0354347
2067,43.786736,-75.4918505
2068,42.8986791,-75.6401825
2069,42.977013,-75.586846
2070,43.7100885,-74.9734809
2071,41.9027835,12.4963655
2072,45.4644612,-93.7298983
2073,43.100903,-75.232664
2074,42.3709299,-71.1828321
2075,44.05804819999999,-75.7487779
2076,44.12782989999999,-76.33300059999999
2077,44.8489423,-75.08076249999999
2078,38.6425518,-90.32372629999999
2079,44.33672809999999,-75.462993
2080,45.0108067,-74.5781227
2081,43.9461707,-76.1190929
2082,41.5236437,-90.5776367
2083,42.5531918,-70.8408093
2084,36.3134397,-82.3534727
2085,42.4528571,-75.0637746
2086,42.1034075,-76.2621549
2087,42.1642427,-75.83352649999999
2088,42.3618503,-75.3178952
2089,42.09868669999999,-75.91797380000001
2090,42.982216,-78.5770812
2091,42.7678376,-78.6133589
2092,53.5510846,9.9936819
2093,46.4004089,-117.001189
2094,41.5894752,-88.05783699999999
2095,42.7050607,-78.4483532
2096,37.0404423,-95.6406409
2097,42.88644679999999,-78.8783689
2098,42.963947,-78.73780909999999
2099,42.9071477,-78.7542892
2100,36.10512,-95.913989
2101,43.2136713,-77.9391797
2102,42.887535,-77.2816984
2103,41.7360305,-72.79502699999999
2104,42.5608999,-77.696106
2105,43.0986742,-77.44193779999999
2106,46.2043907,6.1431577
2107,37.0891604,-95.7131979
2108,40.8067546,-74.1854209
2109,42.9522855,-77.5902759
2110,39.001392,-95.0391356
2111,42.36837,-83.35270969999999
2112,53.4807593,-2.2426305
2113,43.0058618,-84.3716438
2114,43.1303407,-77.475551
2115,42.6609026,-77.0538577
2116,36.2894855,-97.28809830000002
2117,36.1298552,-96.36193689999999
2118,43.0789942,-77.5275463
2119,43.18645009999999,-77.8038972
2120,42.9825633,-77.4088794
2121,52.2296756,21.0122287
2122,43.15657789999999,-77.6088465
2123,42.16172419999999,-79.3917144
2124,42.2750639,-78.67280710000001
2125,33.8536269,-118.1339563
2126,42.2525629,-78.80558959999999
2127,43.4941611,-88.5448237
2128,42.083639,-78.42992699999999
2129,43.6424036,-79.38597159999999
2130,37.783733,-122.4068808
2131,42.4200726,-76.84884629999999
2132,42.00840729999999,-76.6238369
2133,42.1453767,-77.0558823
2134,56.462018,-2.970721
2135,42.4078495,-77.22358729999999
2136,37.09024,-95.712891
2137,42.5897928,-76.9549633
2138,42.3278477,-77.6611025
2139,46.6863481,7.863204899999999
2140,42.4439614,-76.5018807
2141,38.1341477,-121.2722194
2142,42.732535,-84.5555347
2143,42.0436813,-77.5460982
2144,42.5422939,-76.6660589
2145,42.3806287,-76.8732921
2146,42.12573,-77.9053182
2147,42.0897965,-76.8077338
2148,36.0215258,-80.3819984
2149,33.046233,-96.994174
2150,36.4993007,-80.6072858
2151,36.09985959999999,-80.244216
2152,36.09985959999999,-80.244216
2153,35.7079146,-79.8136446
2154,40.4753327,-75.6252952
2155,36.135688,-95.91991159999999
2156,35.9556923,-80.0053176
2157,37.2116383,-76.7752102
2158,36.1198588,-80.07365329999999
2159,36.0959715,-79.2669619
2160,35.7201463,-79.1772371
2161,48.0911416,-96.1954341
2162,35.9473614,-79.321962
2163,36.0712466,-79.5644686
2164,36.0726354,-79.7919754
2165,35.5071044,-78.7391813
2166,37.036065,-95.628906
2167,35.9101438,-79.0752895
2168,35.79154,-78.7811169
2169,35.9131996,-79.0558445
2170,38.6425518,-90.32372629999999
2171,35.5843235,-78.80001279999999
2172,35.6512655,-78.8336218
2173,37.2741908,-97.1689296
2174,36.3937519,-78.982788
2175,41.2082645,-95.9611946
2176,36.1340985,-80.2778951
2177,35.7795897,-78.6381787
2178,35.9940329,-78.898619
2179,35.9382103,-77.7905339
2180,37.3020965,-78.3919401
2181,34.85261759999999,-82.3940104
2182,35.8968236,-77.5358049
2183,35.5946041,-77.6969203
2184,37.0404423,-95.6406409
2185,36.2946008,-76.2510461
2186,36.2868223,-76.98468079999999
2187,36.3802879,-75.8307777
2188,35.3894973,-97.5296803
2189,36.0307226,-75.6760101
2190,35.9082256,-75.67573019999999
2191,35.1146152,-75.9810097
2192,36.1328981,-86.7940699
2193,37.9779776,-122.0310733
2194,35.4868032,-80.86007359999999
2195,32.7766642,-96.79698789999999
2196,35.262082,-81.18730049999999
2197,40.0633019,-105.4096183
2198,40.2731911,-76.8867008
2199,35.410694,-80.84285040000002
2200,38.8556338,-94.7954035
2201,35.473745,-81.2545251
2202,37.09024,-95.712891
2203,35.5859146,-80.8081413
2204,35.3692877,-81.9567716
2205,38.3606736,-75.5993692
2206,36.07195710000001,-115.1792245
2207,34.9245935,-80.7434019
2208,35.2270869,-80.8431267
2209,35.0526641,-78.87835849999999
2210,57.149717,-2.094278
2211,34.9704419,-78.9453056
2212,35.1954345,-79.4694767
2213,35.1740471,-79.3922539
2214,34.2103894,-77.8868117
2215,34.0351726,-77.8935966
2216,34.4271121,-77.5460805
2217,33.921563,-78.02026769999999
2218,33.8943393,-78.426672
2219,33.9732275,-78.3858371
2220,35.2626635,-77.5816353
2221,34.7229391,-76.7260436
2222,35.108493,-77.04411429999999
2223,41.4901024,-71.3128285
2224,36.2925994,-95.838866
2225,35.7344538,-81.3444573
2226,36.2109584,-81.8890031
2227,36.1631817,-81.8715019
2228,36.135129,-81.6776059
2229,36.216795,-81.6745517
2230,32.4315813,-80.6698286
2231,36.2443012,-80.8484043
2232,48.0839895,-121.968742
2233,35.7454071,-81.6848188
2234,35.7826363,-80.8872959
2235,36.4037364,-81.4928829
2236,38.6015384,-121.4273592
2237,38.6015384,-121.4273592
2238,35.6178951,-82.3212302
2239,35.2334472,-82.7342919
2240,35.4309291,-83.4473809
2241,44.7677424,-93.27772259999999
2242,38.3861194,-97.4280895
2243,34.1161551,-84.56422889999999
2244,37.05370440000001,-95.6540697
2245,35.4306712,-82.5012316
2246,37.09024,-95.712891
2247,35.3187279,-82.4609528
2248,36.75300319999999,-95.9347894
2249,35.4278969,-82.2048343
2250,42.033279,-91.5968958
2251,36.0674332,-95.774913
2252,39.9399033,-111.5706786
2253,35.2533327,-82.6835888
2254,35.2533327,-82.6835888
2255,37.6649636,-97.324676
2256,35.9154007,-82.06456109999999
2257,35.3737111,-83.22598029999999
2258,35.2081694,-82.2384479
2259,35.4887145,-82.98874769999999
2260,35.6970547,-82.5606851
2261,35.5950581,-82.5514869
2262,37.5712226,-77.47741769999999
2263,37.09024,-95.712891
2264,35.0462003,-83.81795269999999
2265,36.74027530000001,-95.9346363
2266,40.1302338,-111.5785281
2267,46.8769487,-96.89990569999999
2268,46.8771863,-96.7898034
2269,47.9252568,-97.0328547
2270,46.8083268,-100.7837392
2271,46.8266603,-100.8895761
2272,48.2329668,-101.2922906
2273,47.8022412,-103.2832467
2274,38.8048355,-77.0469214
2275,39.9336753,-82.4723781
2276,38.9108325,-75.52766989999999
2277,34.1430799,-118.4028581
2278,40.32674069999999,-78.9219698
2279,40.1983884,-83.0100987
2280,48.0517637,-122.1770818
2281,38.707982,-77.0861753
2282,40.735657,-74.1723667
2283,40.0228421,-82.44459909999999
2284,44.7538408,-108.7573525
2285,40.1266689,-82.9318807
2286,39.8466556,-82.8123646
2287,32.9403702,-97.17380449999999
2288,39.88145189999999,-83.0929644
2289,40.0378755,-76.3055144
2290,42.3656132,-71.0095602
2291,39.8842304,-82.7535049
2292,41.7614181,-88.443686
2293,39.9611755,-82.99879419999999
2294,51.5049822,-0.1265712
2295,40.3611643,-83.7596557
2296,42.2486332,-88.6084269
2297,41.3797788,-83.6300826
2298,41.5969932,-82.7101823
2299,41.5119954,-82.93769189999999
2300,41.58532779999999,-82.836855
2301,41.6542158,-82.8207429
2302,30.6743643,-96.3699632
2303,41.2844933,-84.3557802
2304,42.9633599,-85.6680863
2305,40.7580684,-73.5240738
2306,52.132633,5.291265999999999
2307,41.5628294,-83.65382439999999
2308,38.2188244,-78.1684568
2309,29.955846,-90.06518609999999
2310,34.2234294,-92.03258269999999
2311,41.5492182,-84.14161469999999
2312,41.6528052,-83.5378674
2313,39.9403453,-82.0131924
2314,52.205337,0.121817
2315,40.2720151,-81.8595756
2316,36.7377981,-119.7871247
2317,36.5270612,-6.2885962
2318,32.6789285,-97.0552733
2319,40.1825712,-80.6911904
2320,41.8650534,-80.7898089
2321,36.10512,-95.913989
2322,37.568694,-84.2963223
2323,41.4298516,-81.3910999
2324,41.3683798,-82.10764859999999
2325,46.2043907,6.1431577
2326,41.452819,-82.1823746
2327,43.0730517,-89.4012302
2328,41.6661573,-81.339552
2329,41.4156025,-81.9234726
2330,41.6397696,-81.4065011
2331,41.49932,-81.6943605
2332,33.8536269,-118.1339563
2333,41.4768217,-81.8497567
2334,41.5200518,-81.556235
2335,41.3614401,-81.812912
2336,41.3144966,-81.83569
2337,34.062412,-118.333794
2338,41.012833,-81.6051221
2339,31.1499528,-81.49148939999999
2340,41.1339449,-81.48455849999999
2341,41.1595005,-81.44038979999999
2342,41.2842224,-81.0964856
2343,41.240056,-81.44066699999999
2344,41.1536674,-81.3578859
2345,24.5246542,39.5691841
2346,41.0256101,-81.72985190000001
2347,41.0814447,-81.51900529999999
2348,40.88839309999999,-80.69396429999999
2349,42.6011813,-76.1804843
2350,41.0995019,-80.9703684
2351,38.7222524,-9.1393366
2352,37.09024,-95.712891
2353,41.0997803,-80.6495194
2354,41.1017247,-80.7645239
2355,51.1278758,1.3134027
2356,40.9636685,-81.3312195
2357,40.7967244,-81.52150929999999
2358,40.5545071,-81.91791979999999
2359,39.1214168,-77.1775337
2360,40.4947869,-81.2428843
2361,40.8050565,-81.935143
2362,38.3861194,-97.4280895
2363,40.875891,-81.4023356
2364,40.8686675,-82.3182178
2365,38.8026097,-116.419389
2366,41.4561754,-82.71168209999999
2367,41.1144992,-83.1779746
2368,32.5631924,-97.1416768
2369,37.0148298,-95.6156498
2370,41.1408363,-73.2612615
2371,37.09024,-95.712891
2372,41.5623209,-72.6506488
2373,37.09024,-95.712891
2374,39.5522815,-84.2332718
2375,40.2205824,-74.759717
2376,39.9606643,-75.6054882
2377,39.9606643,-75.6054882
2378,40.3977612,-105.0749801
2379,41.2306979,-73.064036
2380,33.5831662,-84.33936829999999
2381,39.0275659,-83.91965200000001
2382,37.2707022,-76.7074571
2383,34.2103894,-77.8868117
2384,39.1031182,-84.5120196
2385,39.2320029,-84.3782734
2386,39.7092262,-84.06326849999999
2387,42.1417641,-71.3967256
2388,39.6428362,-84.2866083
2389,39.8906122,-84.1988308
2390,48.8048649,2.1203554
2391,39.6847822,-83.9296526
2392,39.8064486,-83.88687399999999
2393,39.7589478,-84.1916069
2394,39.843947,-84.12466080000002
2395,39.6283928,-84.15938179999999
2396,37.2089572,-93.29229889999999
2397,38.9085998,-76.997517
2398,37.0328728,-95.6316455
2399,43.0717552,-70.7625532
2400,37.9838096,23.7275388
2401,33.95260200000001,-84.5499327
2402,40.7738985,-73.9079891
2403,33.3245586,-96.7844417
2404,41.9403263,-85.00052149999999
2405,41.04422,-83.6499321
2406,40.4076633,-84.4838865
2407,35.6528323,-97.47809540000002
2408,35.052565,-97.93643259999999
2409,35.2225668,-97.4394777
2410,35.4675602,-97.5164276
2411,35.3395079,-97.48670279999999
2412,37.6583364,-97.30584239999999
2413,36.060949,-95.7974526
2414,45.056004,-92.80884429999999
2415,36.1539816,-95.99277500000001
2416,36.3084275,-95.31691359999999
2417,35.7478769,-95.3696909
2418,34.9278748,-95.71582210000001
2419,36.706981,-97.0855948
2420,34.0292764,-94.7391045
2421,45.4887993,-122.8013332
2422,45.6698392,-121.8906355
2423,45.2023855,-122.1188945
2424,45.2944367,-122.3338032
2425,45.3040072,-121.7547998
2426,45.5098388,-122.4347334
2427,45.7053966,-121.5214623
2428,45.4156817,-122.7159726
2429,45.5198391,-121.5967417
2430,45.3363593,-122.6048473
2431,45.8589719,-122.8212299
2432,40.5649781,-111.8389726
2433,45.5945645,-121.1786823
2434,45.5396297,-122.3920584
2435,45.3779317,-122.7819595
2436,45.3707677,-122.6228367
2437,45.3029903,-122.7726501
2438,46.1878841,-123.8312534
2439,37.034678,-95.6590104
2440,45.8917738,-123.9615274
2441,56.462018,-2.970721
2442,45.5263514,-123.1208596
2443,45.5200114,-122.9365835
2444,45.21011619999999,-123.1987163
2445,45.3064628,-122.9469406
2446,33.6550605,-117.9978172
2447,30.3216504,-86.1429286
2448,45.3562638,-122.8402122
2449,45.4562158,-123.8440137
2450,45.5154586,-122.6793461
2451,45.4465323,-122.6323315
2452,45.4186798,-122.7872599
2453,42.51954,-70.8967155
2454,42.6525793,-73.7562317
2455,44.3818831,-123.5970325
2456,44.5645659,-123.2620435
2457,44.8084467,-124.0631713
2458,39.0911161,-94.41550679999999
2459,33.854721,35.862285
2460,45.0678986,-122.8000917
2461,41.4901024,-71.3128285
2462,44.95816440000001,-124.0178914
2463,44.540121,-123.3676014
2464,44.4971754,-124.0826621
2465,37.811941,-107.6645057
2466,44.8814151,-124.034593
2467,44.0520691,-123.0867536
2468,43.1189978,-124.408448
2469,38.9090159,-77.04055579999999
2470,43.3665007,-124.2178903
2471,43.7695604,11.2558136
2472,42.4073334,-124.4217741
2473,36.0103561,-84.26964490000002
2474,43.7023389,-124.0967779
2475,43.216505,-123.3417381
2476,37.2089572,-93.29229889999999
2477,35.2204108,-97.4441858
2478,44.31123119999999,-124.1048418
2479,42.3265152,-122.8755949
2480,40.8686675,-82.3182178
2481,42.1628912,-123.6481235
2482,42.4390069,-123.3283925
2483,42.224867,-121.7816704
2484,44.0581728,-121.3153096
2485,47.6739881,-122.121512
2486,43.8693935,-121.4333539
2487,43.5862606,-119.0541032
2488,37.2412619,-95.7034499
2489,44.2998485,-120.8344664
2490,37.1948715,-95.7236008
2491,36.132395,-95.965205
2492,44.7748748,-117.8343848
2493,45.83985500000001,-119.7005834
2494,37.223958,-95.73042769999999
2495,45.8404101,-119.2894604
2496,37.09024,-95.712891
2497,45.3245771,-118.0877188
2498,45.9326346,-118.3877435
2499,51.253775,-85.323214
2500,40.7520097,-80.31922949999999
2501,40.3820132,-80.3928423
2502,50.4108095,4.444643
2503,45.0655212,-93.2018908
2504,40.5697892,-79.7647705
2505,37.7665947,-120.8471545
2506,42.3497948,-71.2250533
2507,40.4034024,-79.8683824
2508,49.3987524,8.6724335
2509,40.5184013,-80.1667247
2510,37.09024,-95.712891
2511,40.4656244,-80.0656106
2512,40.3797913,-79.8094916
2513,36.18674420000001,-94.1288141
2514,40.44062479999999,-79.9958864
2515,40.4945131,-79.9264405
2516,40.3647917,-80.02227529999999
2517,47.7510741,-120.7401385
2518,40.2625702,-80.18727969999999
2519,39.900076,-79.71643259999999
2520,38.6800181,-93.092979
2521,41.3931096,-81.5365094
2522,52.52000659999999,13.404954
2523,40.3014581,-79.5389289
2524,36.178369,-94.285045
2525,40.4131233,-79.57032009999999
2526,40.4181235,-79.6255989
2527,40.3245138,-79.70115489999999
2528,40.3211808,-79.37948109999999
2529,40.2671941,-86.1349019
2530,44.2656316,-88.4728583
2531,37.8416252,-122.1098786
2532,40.32674069999999,-78.9219698
2533,40.4850717,-78.7247426
2534,37.09024,-95.712891
2535,37.3255295,-95.457796
2536,37.0901287,-95.71505820000002
2537,33.9407361,-84.36151319999999
2538,40.7241094,-79.7565197
2539,41.0639506,-80.0564468
2540,40.7945096,-80.1367271
2541,41.0036719,-80.34700900000001
2542,26.3017374,-98.1633432
2543,34.85261759999999,-82.3940104
2544,39.88145189999999,-83.0929644
2545,37.2116383,-76.7752102
2546,35.1998023,-87.0308412
2547,41.2147851,-79.3853218
2548,41.7557599,-87.73661849999999
2549,37.09024,-95.712891
2550,41.6414438,-80.15144839999999
2551,42.833014,-108.7306725
2552,28.6122187,-80.8075537
2553,36.3012519,-95.8201852
2554,41.3896611,-79.8296743
2555,42.12922409999999,-80.085059
2556,40.5186809,-78.3947359
2557,40.4234058,-78.433903
2558,42.6039333,-87.85439079999999
2559,36.740068,-95.9692965
2560,40.7933949,-77.8600012
2561,45.0818952,-93.37988159999999
2562,38.9226843,-77.0194377
2563,40.8909008,-77.4766585
2564,41.74868379999999,-77.3005304
2565,32.5631924,-97.1416768
2566,40.3295359,-76.51524429999999
2567,40.23981180000001,-76.9199742
2568,40.2010241,-77.20027449999999
2569,40.1109255,-77.034978
2570,37.7030646,-85.8649408
2571,40.2900885,-76.9338636
2572,40.2859239,-76.65024679999999
2573,40.2653681,-76.7083033
2574,47.0624732,-109.428238
2575,33.854721,35.862285
2576,40.2132692,-77.0080309
2577,41.5623209,-72.6506488
2578,41.4901024,-71.3128285
2579,40.3089798,-76.5933012
2580,40.2731911,-76.8867008
2581,39.9375911,-77.6611022
2582,39.8864869,-76.9847013
2583,39.9303715,-77.2480391
2584,39.8995444,-76.6402452
2585,39.727882,-76.4519078
2586,39.8309293,-77.2310955
2587,36.0968656,-95.91883650000001
2588,39.7378811,-76.7013609
2589,42.4436308,-88.23647749999999
2590,40.1109277,-76.7158012
2591,53.95996510000001,-1.0872979
2592,40.0387098,-76.18217709999999
2593,37.09024,-95.712891
2594,40.10009609999999,-76.35412649999999
2595,40.1798165,-76.17883909999999
2596,40.1573169,-76.3069014
2597,37.6767409,-97.22516
2598,33.95260200000001,-84.5499327
2599,40.109818,-76.50329959999999
2600,37.09024,-95.712891
2601,40.0378755,-76.3055144
2602,41.2411897,-77.00107860000001
2603,40.862585,-76.79441039999999
2604,41.003698,-76.4549457
2605,37.8215929,-121.9999606
2606,34.0043555,-84.6568508
2607,40.917582,-77.0477501
2608,40.7989735,-76.8621935
2609,40.7889746,-76.5588473
2610,40.6515135,-76.4977208
2611,44.8016128,-68.7712257
2612,31.7053821,35.2024425
2613,40.5393961,-75.631484
2614,40.6548191,-75.4746273
2615,40.0530885,-82.9151849
2616,40.5395421,-75.4968502
2617,40.57954369999999,-75.34073459999999
2618,32.699635,35.303546
2619,40.6022939,-75.4714098
2620,40.9920285,-76.0565946
2621,40.7973112,-75.9693707
2622,41.2306979,-73.064036
2623,41.0123174,-75.1107332
2624,40.9867609,-75.1946248
2625,43.1424151,-77.6119478
2626,41.0398099,-75.3057288
2627,37.7272727,-89.2167501
2628,46.8807932,-96.31673090000001
2629,41.5767552,-75.25878709999999
2630,55.755826,37.6172999
2631,53.1355091,-57.6604364
2632,40.3880528,-80.0786359
2633,41.4800379,-75.5774983
2634,55.770242,-2.005395
2635,32.7766642,-96.79698789999999
2636,41.3259134,-75.78936039999999
2637,41.1531388,-76.15020779999999
2638,41.5386878,-75.94658799999999
2639,41.2459149,-75.88130749999999
2640,38.4783198,-107.8761738
2641,35.291162,-99.64009689999999
2642,40.3101063,-75.1298939
2643,42.1194843,-75.8935255
2644,40.2884395,-75.2090623
2645,40.36427279999999,-74.9512785
2646,40.372048,-75.29267600000001
2647,40.4259686,-75.1393428
2648,40.4417682,-75.3415667
2649,40.1545535,-75.22156509999999
2650,40.0067785,-75.2854622
2651,40.1379904,-75.07279559999999
2652,36.515694,-82.25696669999999
2653,40.0230237,-75.3151772
2654,39.86481939999999,-75.4257325
2655,51.376165,-0.098234
2656,40.1742757,-75.10683879999999
2657,39.9167783,-75.387693
2658,42.8986791,-75.6401825
2659,39.9525839,-75.1652215
2660,41.85058739999999,-87.7936685
2661,39.9831616,-75.8238355
2662,40.0064958,-75.7032742
2663,40.0325817,-75.6274583
2664,39.9016273,-75.5103484
2665,40.0942664,-75.9113306
2666,39.8467767,-75.7116032
2667,52.1366184,-2.3199774
2668,37.2741908,-97.1689296
2669,39.9594013,-75.91684819999999
2670,39.9606643,-75.6054882
2671,37.028653,-94.519261
2672,41.1792258,-73.1894384
2673,40.0880028,-75.39142389999999
2674,40.1856597,-75.451571
2675,40.0792766,-75.3015714
2676,40.2795476,-75.3871206
2677,40.27982739999999,-75.2993417
2678,40.2414952,-75.2837862
2679,53.0711149,-3.8080783
2680,40.1303822,-75.51491279999999
2681,40.2453741,-75.6496302
2682,40.1842688,-75.5379639
2683,40.222882,-75.3987889
2684,40.1767688,-75.5476876
2685,-25.0662897,-130.1004636
2686,40.3337075,-75.63740829999999
2687,40.2581117,-75.7262916
2688,53.5510846,9.9936819
2689,40.5173165,-75.7774177
2690,51.4542645,-0.9781303
2691,40.33370379999999,-75.9474322
2692,41.1616556,-71.5842643
2693,41.6342619,-71.51304449999999
2694,50.718412,-3.533899
2695,41.4901024,-71.3128285
2696,41.5623209,-72.6506488
2697,41.5568315,-71.4536835
2698,41.878711,-71.38255579999999
2699,43.0717552,-70.7625532
2700,42.5039395,-71.0723391
2701,41.7001009,-71.4161671
2702,41.3775987,-71.82728709999999
