,lat,lng
2703,41.4833962,-71.5532291
2704,42.00287609999999,-71.51478390000001
2705,41.8239891,-71.4128343
2706,41.7798226,-71.4372796
2707,33.96570910000001,-81.0739827
2708,38.0405837,-84.5037164
2709,37.09024,-95.712891
2710,34.9495672,-81.9320482
2711,35.254292,-81.6670407
2712,35.254292,-81.6670407
2713,32.7764749,-79.93105120000001
2714,32.8771106,-80.0130514
2715,32.7177248,-80.0646682
2716,32.8323225,-79.82842579999999
2717,33.0185039,-80.17564809999999
2718,43.7695604,11.2558136
2719,33.6890603,-78.8866943
2720,33.4332236,-79.12143130000001
2721,34.85261759999999,-82.3940104
2722,37.09024,-95.712891
2723,39.6136578,-86.10665259999999
2724,34.9387279,-82.2270568
2725,34.6423372,-82.4559598
2726,34.7370639,-82.25428339999999
2727,36.12291829999999,-97.0722854
2728,34.9676167,-82.4434548
2729,35.0073697,-80.94507589999999
2730,40.0378755,-76.3055144
2731,34.9248667,-81.02507840000001
2732,33.5604168,-81.7195533
2733,32.2371465,-80.8603868
2734,32.216316,-80.752608
2735,32.4284761,-90.1323087
2736,38.9090159,-77.04055579999999
2737,36.097897,-95.8526426
2738,38.1915856,-120.8291033
2739,42.87110879999999,-97.39728129999999
2740,43.5473028,-96.728333
2741,42.3709299,-71.1828321
2742,57.149717,-2.094278
2743,44.0805434,-103.2310149
2744,43.755897,-103.4514511
2745,43.9324855,-103.575193
2746,34.5037004,-93.0551795
2747,36.8710882,-94.87620969999999
2748,44.4908172,-103.8593697
2749,44.4097069,-103.5090786
2750,36.5297706,-87.3594528
2751,36.4508117,-86.5365329
2752,37.09024,-95.712891
2753,35.3187279,-82.4609528
2754,35.8456213,-86.39027
2755,35.9522852,-86.6694413
2756,39.4944819,-74.4606226
2757,36.1626638,-86.7816016
2758,40.7551642,-73.6486571
2759,39.7589478,-84.1916069
2760,35.3620235,-86.20943419999999
2761,35.0456297,-85.3096801
2762,40.3470543,-74.0643065
2763,36.3134397,-82.3534727
2764,36.515694,-82.25696669999999
2765,36.2942722,-82.4734787
2766,36.548434,-82.5618186
2767,34.0633968,-93.0822659
2768,35.714259,-83.5101638
2769,50.828179,-0.328092
2770,38.644986,-90.504679
2771,36.0939783,-96.04533769999999
2772,35.7884241,-83.55433289999999
2773,35.9606384,-83.9207392
2774,41.71714799999999,-90.2985734
2775,35.1495343,-90.0489801
2776,48.856614,2.3522219
2777,37.0328728,-95.6316455
2778,37.09024,-95.712891
2779,36.162839,-85.5016423
2780,37.074461,22.430264
2781,32.96179,-96.82916850000001
2782,33.1031744,-96.67055030000002
2783,40.0734008,-82.52290479999999
2784,33.0198431,-96.6988856
2785,32.93123360000001,-96.4597089
2786,33.1506744,-96.82361159999999
2787,32.912624,-96.63888329999999
2788,33.046233,-96.994174
2789,32.8140177,-96.9488945
2790,33.1972465,-96.6397822
2791,32.9483335,-96.7298519
2792,32.9029017,-96.56388
2793,33.6356618,-96.6088805
2794,33.0151201,-96.5388789
2795,32.3204226,-96.2130315
2796,32.3865312,-96.8483311
2797,32.9751204,-96.3324817
2798,32.7766642,-96.79698789999999
2799,32.9265137,-96.89611509999999
2800,34.85261759999999,-82.3940104
2801,33.1384479,-95.6010668
2802,34.3807012,-81.0864776
2803,33.425125,-94.04768820000001
2804,32.5007037,-94.74048909999999
2805,38.0279762,-121.8846806
2806,32.3512601,-95.30106239999999
2807,37.9838096,23.7275388
2808,31.1268496,-95.4454992
2809,31.6035129,-94.6554874
2810,38.8816208,-77.09098089999999
2811,32.7142988,-97.1564001
2812,41.3931096,-81.5365094
2813,32.4420826,-97.7941967
2814,32.9342919,-97.0780654
2815,32.5631924,-97.1416768
2816,32.5631924,-97.1416768
2817,32.7626286,-97.6505822
2818,32.7554883,-97.3307658
2819,33.2148412,-97.13306829999999
2820,29.6516344,-82.32482619999999
2821,37.0814002,-94.47678119999999
2822,32.9341893,-97.229298
2823,33.9137085,-98.4933873
2824,36.3603081,-94.18203319999999
2825,37.0421218,-95.62739719999999
2826,31.0560132,-97.46445299999999
2827,36.1777477,-95.85796669999999
2828,30.9471278,-97.53862040000001
2829,37.032066,-95.63451599999999
2830,31.549333,-97.1466695
2831,45.6723426,-121.2684056
2832,31.1957234,-98.718098
2833,31.4637723,-100.4370375
2834,41.7775291,-88.24284759999999
2835,29.7604267,-95.3698028
2836,30.3118769,-95.45605119999999
2837,30.0575359,-95.19029859999999
2838,37.09024,-95.712891
2839,32.3792233,-86.3077368
2840,43.6316876,-79.395972
2841,30.0971621,-95.6160549
2842,37.09024,-95.712891
2843,29.99883119999999,-95.26215529999999
2844,37.5407246,-77.4360481
2845,29.9502253,-96.2571858
2846,32.5259976,-92.11574759999999
2847,33.8169366,-118.0368507
2848,29.6185669,-95.5377215
2849,29.7857853,-95.8243956
2850,34.1477849,-118.1445155
2851,29.4238472,-95.24410089999999
2852,46.8791756,-102.7896242
2853,29.3013479,-94.7976958
2854,29.5635666,-95.2860474
2855,29.9913244,-93.9585067
2856,30.6743643,-96.3699632
2857,30.1668828,-96.39774419999999
2858,30.627977,-96.3344068
2859,28.6683252,-97.38832649999999
2860,28.6149968,-96.6260892
2861,29.4291304,-97.1705425
2862,41.89206129999999,-87.6238264
2863,29.79466409999999,-98.7319703
2864,30.0474332,-99.1403189
2865,29.7908472,-95.5446297
2866,37.3399408,-95.2230683
2867,29.7030024,-98.1244531
2868,29.5688411,-97.9647269
2869,29.4241219,-98.49362819999999
2870,27.8005828,-97.39638099999999
2871,26.2034071,-98.23001239999999
2872,37.0391825,-95.61429919999999
2873,26.1947962,-98.1836216
2874,26.1595194,-97.9908366
2875,26.1118401,-97.16812569999999
2876,30.7437957,-98.0555763
2877,30.0979862,-98.4214095
2878,30.0817231,-97.8428927
2879,30.505198,-97.8202888
2880,37.5851473,-121.6997774
2881,30.123275,-98.0315889
2882,30.1902067,-98.0866781
2883,30.2752011,-98.8719843
2884,38.9076089,-77.07225849999999
2885,36.3134397,-82.3534727
2886,30.6649119,-97.9225161
2887,29.8849441,-97.6699996
2888,30.5782446,-98.2728003
2889,30.267153,-97.7430608
2890,30.5082551,-97.678896
2891,29.8832749,-97.9413941
2892,29.9974362,-98.0986204
2893,35.2219971,-101.8312969
2894,33.5778631,-101.8551665
2895,32.4487364,-99.73314390000002
2896,31.9114925,-106.6002687
2897,37.64225,-92.65679999999999
2898,31.7618778,-106.4850217
2899,41.0602216,-111.9710529
2900,40.6110589,-111.8999353
2901,40.6460622,-111.4979729
2902,40.53077760000001,-112.29828
2903,40.4555157,-109.5287479
2904,40.7607793,-111.8910474
2905,40.7607793,-111.8910474
2906,41.223,-111.9738304
2907,39.6841304,-110.8546053
2908,38.5733155,-109.5498395
2909,40.1652335,-111.6107526
2910,37.67747689999999,-113.0618931
2911,36.18674420000001,-94.1288141
2912,37.0965278,-113.5684164
2913,43.6489596,-72.3192579
2914,43.6199134,-72.6653771
2915,42.3917638,-71.0328284
2916,52.6308859,1.297355
2917,36.7179315,-95.9344902
2918,36.063095,-95.8830881
2919,37.2089572,-93.29229889999999
2920,26.1003654,-80.3997748
2921,42.8781345,-73.1967741
2922,42.8509152,-72.5578678
2923,30.3321838,-81.65565099999999
2924,36.135688,-95.91991159999999
2925,44.4669941,-73.1709604
2926,44.491438,-73.1856832
2927,36.515694,-82.25696669999999
2928,51.895927,0.8918740000000001
2929,44.4905433,-73.11122069999999
2930,44.3292199,-73.11067899999999
2931,38.2775702,-85.7371847
2932,37.5407246,-77.4360481
2933,44.8107132,-73.0835582
2934,44.8107132,-73.0835582
2935,44.3806065,-73.227626
2936,44.1672771,-73.2540111
2937,42.5792583,-71.4378411
2938,48.1469683,-103.6179745
2939,36.1074489,-95.9751306
2940,39.057294,-94.577597
2941,42.8986791,-75.6401825
2942,44.4582983,-93.161604
2943,44.4654332,-72.6874023
2944,44.1926386,-72.7798479
2945,41.5581525,-73.0514965
2946,43.6106237,-72.9726065
2947,27.937801,-82.2859247
2948,43.6167676,-72.8013062
2949,44.0153371,-73.16734
2950,44.4192627,-72.0151184
2951,37.8215929,-121.9999606
2952,44.5489591,-72.26042199999999
2953,41.4901024,-71.3128285
2954,44.64144170000001,-71.978707
2955,38.9756745,-77.6418724
2956,38.7509488,-77.47526669999999
2957,38.8403909,-77.42887689999999
2958,39.1367717,-77.7147153
2959,45.5200114,-122.9365835
2960,39.1112168,-77.8338839
2961,39.0227452,-77.49047829999999
2962,18.4586788,-78.0113059
2963,38.9145894,-77.921857
2964,39.0437567,-77.4874416
2965,38.8942786,-77.43109919999999
2966,29.6516344,-82.32482619999999
2967,37.09024,-95.712891
2968,38.9531162,-77.45653879999999
2969,38.9695545,-77.3860976
2970,39.1156615,-77.56360149999999
2971,39.0832176,-77.4793641
2972,38.7134516,-77.7952712
2973,38.9586307,-77.35700279999999
2974,38.84622359999999,-77.30637329999999
2975,38.88233400000001,-77.1710914
2976,38.704282,-77.2277603
2977,38.9338676,-77.1772604
2978,48.2081743,16.3738189
2979,40.5575986,-74.2846022
2980,38.68789400000001,-77.29776180000002
2981,38.8816208,-77.09098089999999
2982,38.8048355,-77.0469214
2983,30.2752011,-98.8719843
2984,38.2545737,-76.963583
2985,38.0951317,-76.8274644
2986,38.204165,-77.6077865
2987,38.4220687,-77.4083086
2988,39.1856597,-78.1633341
2989,38.9181671,-78.1944446
2990,41.5623209,-72.6506488
2991,38.9887199,-78.358616
2992,42.0409247,-74.1181971
2993,38.4729632,-77.9962512
2994,38.5017919,-77.8936061
2995,43.0730517,-89.4012302
2996,38.6570525,-78.2261389
2997,38.4495688,-78.8689155
2998,26.3017374,-98.1633432
2999,39.60677889999999,-75.83327179999999
3000,38.665397,-78.4594522
3001,38.0293059,-78.47667810000002
3002,36.693687,-94.9630171
3003,35.8681199,-86.7091643
3004,38.0695815,-78.700575
3005,37.7598066,-78.8707458
3006,37.8897544,-78.8733658
3007,37.06416979999999,-94.47909639999999
3008,45.5232461,-122.676282
3009,38.0684692,-78.8894682
3010,40.8686675,-82.3182178
3011,37.665978,-77.5063739
3012,42.6159285,-70.6619888
3013,37.74159969999999,-77.973865
3014,32.482361,-96.9944489
3015,38.01069500000001,-77.9086068
3016,37.5415273,-77.91882389999999
3017,39.0839973,-77.1527578
3018,37.2707022,-76.7074571
3019,37.5407246,-77.4360481
3020,37.5059332,-77.3324425
3021,37.267916,-76.01743359999999
3022,36.7682088,-76.2874927
3023,37.933179,-75.3788086
3024,35.5084935,-78.3394455
3025,36.7282054,-76.5835621
3026,36.8529263,-75.97798499999999
3027,36.8507689,-76.28587259999999
3028,37.0870821,-76.4730122
3029,37.0040553,-76.3073197
3030,37.0891604,-95.7131979
3031,43.0717552,-70.7625532
3032,37.2279279,-77.40192669999999
3033,37.3020965,-78.3919401
3034,37.2709704,-79.9414266
3035,36.659582,-79.711978
3036,37.2295733,-80.4139393
3037,37.1168053,-79.95531360000001
3038,37.09024,-95.712891
3039,36.9234147,-95.7902575
3040,44.0624631,-91.6957056
3041,36.3158994,-91.48263879999999
3042,37.13179239999999,-80.5764477
3043,42.51954,-70.8967155
3044,37.2809707,-79.8969819
3045,36.515694,-82.25696669999999
3046,36.70983349999999,-81.9773482
3047,33.5138073,36.2765279
3048,33.854721,35.862285
3049,44.9537029,-93.0899578
3050,36.6612387,-80.9239671
3051,36.9484528,-81.084811
3052,38.149576,-79.0716958
3053,37.816239,-79.8244947
3054,42.3732216,-72.5198537
3055,37.3570894,-78.8252911
3056,41.3931096,-81.5365094
3057,37.0501416,-78.9441801
3058,37.8215929,-121.9999606
3059,36.1811146,-96.2297579
3060,37.630134,-79.5430938
3061,37.798754,-78.4955648
3062,32.6098566,-85.48078249999999
3063,47.6101497,-122.2015159
3064,43.96937519999999,-71.67012749999999
3065,47.76011099999999,-122.2054452
3066,36.0724841,-95.83190549999999
3067,47.7423218,-121.9856781
3068,47.8106521,-122.3773551
3069,47.2042681,-121.9915003
3070,47.5301011,-122.0326191
3071,47.7583576,-122.2496863
3072,41.1536674,-81.3578859
3073,47.679243,-122.1642694
3074,47.8209301,-122.3151314
3075,47.7881528,-122.3087405
3076,47.6739881,-122.121512
3077,47.4796927,-122.2079218
3078,47.5287132,-121.8253906
3079,47.41,-121.405833
3080,47.4473204,-122.4598502
3081,47.7542651,-122.1634581
3082,47.61626829999999,-122.0355736
3083,33.930293,-118.2114603
3084,47.6062095,-122.3320708
3085,47.7559659,-122.3456972
3086,47.4668384,-122.3405305
3087,47.4739884,-122.2609558
3088,47.6062095,-122.3320708
3089,47.9789848,-122.2020795
3090,48.51260449999999,-122.6126718
3091,38.8816208,-77.09098089999999
3092,48.7519112,-122.4786854
3093,45.1607987,-93.23494889999999
3094,36.135688,-95.91991159999999
3095,38.3686324,-93.7782689
3096,37.0452688,-95.60515009999999
3097,48.2553867,-121.6015142
3098,32.2686981,-107.7586404
3099,48.696654,-122.9061068
3100,42.4605917,-83.1346478
3101,48.5342662,-123.0171242
3102,48.3887142,-122.4962753
3103,48.01509799999999,-122.0637425
3104,38.9464996,-77.1588685
3105,48.4869178,-122.8955118
3106,48.0517637,-122.1770818
3107,37.09024,-95.712891
3108,38.707982,-77.0861753
3109,47.9445396,-122.3045815
3110,48.28829469999999,-122.6484205
3111,48.17398619999999,-122.5282138
3112,47.91287560000001,-122.0981847
3113,48.2410895,-122.3706837
3114,40.7365988,-96.7020579
3115,47.5650067,-122.6269768
3116,47.16315729999999,-122.0267787
3117,36.2267173,-95.2803572
3118,47.32926399999999,-122.5801293
3119,37.09024,-95.712891
3120,46.60650099999999,-121.6706437
3121,48.118146,-123.4307413
3122,47.5403732,-122.6362492
3123,48.11703869999999,-122.7604471
3124,47.735928,-122.6465372
3125,43.060689,-89.423378
3126,47.1853785,-122.2928974
3127,47.8223137,-122.8757198
3128,48.0795365,-123.1018438
3129,47.6445386,-122.6948697
3130,47.2031566,-122.2403966
3131,47.4514588,-122.826946
3132,47.2528768,-122.4442906
3133,33.8536269,-118.1339563
3134,47.0378741,-122.9006951
3135,47.0073187,-122.9093063
3136,47.03426289999999,-122.8231915
3137,57.149717,-2.094278
3138,40.8042541,-76.3405035
3139,46.6652443,-122.9698002
3140,46.97704299999999,-123.8839028
3141,42.3282995,-75.77602159999999
3142,41.3164856,-73.0931641
3143,46.8567662,-122.8529093
3144,39.0587452,-94.5985613
3145,46.9420431,-122.6059582
3146,45.7806939,-122.5475467
3147,45.5874666,-122.4045037
3148,33.8316745,-118.281693
3149,39.3722121,-104.8560902
3150,46.2031656,-123.3831834
3151,45.8206794,-120.8217312
3152,32.5007037,-94.74048909999999
3153,46.3345443,-124.0546003
3154,42.19935479999999,-87.94613389999999
3155,49.2827291,-123.1207375
3156,45.5811365,-122.353892
3157,45.72761939999999,-121.4864619
3158,47.4234599,-120.3103494
3159,37.2108417,-95.7608485
3160,47.8408323,-120.0168079
3161,47.5962326,-120.6614765
3162,42.5291439,-94.5341421
3163,47.1301417,-119.2780771
3164,39.5137752,-121.556359
3165,34.939393,-81.0321286
3166,46.6020711,-120.5058987
3167,47.1953976,-120.9392489
3168,46.6710606,-120.7139833
3169,46.9965144,-120.5478474
3170,46.730958,-120.699516
3171,40.7998227,-73.6509622
3172,46.3237423,-120.0086538
3173,47.644611,-117.5932727
3174,47.6743428,-117.1124241
3175,37.6583364,-97.30584239999999
3176,48.276287,-117.7155207
3177,48.5449971,-117.9009545
3178,48.6107354,-118.0558218
3179,41.4901024,-71.3128285
3180,46.482526,30.7233095
3181,46.7297771,-117.1817377
3182,37.2141258,-95.57720660000001
3183,47.6587802,-117.4260465
3184,47.6732281,-117.2393748
3185,46.0645809,-118.3430208
3186,39.7589478,-84.1916069
3187,46.2086683,-119.119948
3188,46.2067997,-119.7689223
3189,46.28042000000001,-119.2751996
3190,46.2704176,-118.1532861
3191,42.7351196,-83.4192941
3192,40.3439888,-74.6514481
3193,47.940566,-122.4419057
3194,36.0661889,-94.16509339999999
3195,32.7764749,-79.93105120000001
3196,39.62699020000001,-78.2271957
3197,39.28899029999999,-77.8597175
3198,39.4300996,-77.8041609
3199,37.7422385,-97.23710039999999
3200,37.7781702,-81.1881557
3201,35.0526641,-78.87835849999999
3202,37.6581725,-81.0956508
3203,40.0639616,-80.7209149
3204,39.2667418,-81.56151349999999
3205,38.92593970000001,-79.8467349
3206,38.5449065,-121.7405167
3207,37.09024,-95.712891
3208,39.629526,-79.95589679999999
3209,39.6586918,-79.64115939999999
3210,37.7924187,-122.4106758
3211,39.5298059,-80.11674169999999
3212,38.2812203,-80.8525981
3213,39.445649,-79.54643879999999
3214,43.2966716,-87.9875898
3215,44.0288803,-88.16287849999999
3216,43.060842,-88.4037079
3217,43.8333269,-88.0178729
3218,43.3197265,-87.9534226
3219,43.105008,-88.3420398
3220,41.8239203,-87.8517253
3221,43.1116731,-88.4992659
3222,41.9584457,-70.6672621
3223,40.8256561,-73.69818579999999
3224,43.7508284,-87.71453
3225,43.4252776,-88.1834277
3226,42.7852922,-88.40509600000001
3227,42.9405711,-87.9959191
3228,42.5847425,-87.82118539999999
3229,42.5847425,-87.82118539999999
3230,42.5916836,-88.4334301
3231,42.8858503,-87.8631362
3232,43.0116784,-88.2314813
3233,42.83362049999999,-88.7323272
3234,43.0389025,-87.9064736
3235,34.1425078,-118.255075
3236,43.0494572,-88.0075875
3237,43.0166806,-88.0070315
3238,37.09024,-95.712891
3239,42.7261309,-87.78285230000002
3240,36.152766,-95.996416
3241,38.5200504,-89.9839935
3242,43.11443850000001,-89.6556777
3243,34.2998762,-79.8761741
3244,42.6827885,-89.0187222
3245,43.0813888,-88.91177420000001
3246,43.09721740000001,-89.5042876
3247,42.859997,-90.17984729999999
3248,37.09024,-95.712891
3249,43.008608,-89.7384562
3250,42.8144473,-89.6351217
3251,43.3347053,-90.3867928
3252,42.1229099,-71.10920120000002
3253,43.1836046,-89.2137254
3254,45.43838419999999,10.9916215
3255,42.492786,-92.34257749999999
3256,43.1919373,-89.45567489999999
3257,43.0730517,-89.4012302
3258,43.0730517,-89.4012302
3259,42.5834228,-71.8022955
3260,-19.5722805,-65.7550063
3261,39.9611755,-82.99879419999999
3262,43.5324809,-90.0026259
3263,43.6274794,-89.7709579
3264,45.3069062,-92.3621369
3265,38.9582307,-122.6263728
3266,41.240056,-81.44066699999999
3267,44.8613563,-92.6238082
3268,45.4099615,-92.63965089999999
3269,41.9024043,-87.6289049
3270,37.0404423,-95.6406409
3271,44.4488805,-88.0603806
3272,45.0999849,-87.6306623
3273,47.6459165,-84.7951524
3274,45.0649933,-87.12427389999999
3275,33.80507,-84.3941521
3276,49.815273,6.129582999999999
3277,44.0886059,-87.657584
3278,44.8341639,-87.3770419
3279,44.5133188,-88.0132958
3280,44.9591352,-89.6301221
3281,42.3732216,-72.5198537
3282,37.9838096,23.7275388
3283,44.6688524,-90.1717987
3284,36.0925854,-95.9587688
3285,44.7930232,-89.70317840000001
3286,44.4563579,-89.5440069
3287,44.6277509,-89.3087256
3288,44.52357920000001,-89.574563
3289,45.6366228,-89.4120753
3290,45.9171763,-89.2442988
3291,46.1375457,-89.8854042
3292,45.8710837,-89.7092705
3293,34.7395701,-82.0370466
3294,43.8137751,-91.25190169999999
3295,44.2946833,-90.8515311
3296,45.5200114,-122.9365835
3297,43.8844092,-91.23513930000001
3298,43.3952551,-90.7742959
3299,44.811349,-91.4984941
3300,40.5186809,-78.3947359
3301,45.1002389,-91.4887724
3302,44.9369054,-91.39293479999999
3303,42.4534492,-76.4735027
3304,32.7766642,-96.79698789999999
3305,44.8755183,-91.9193422
3306,45.1194091,-93.4024532
3307,51.5049822,-0.1265712
3308,45.8224475,-91.88934309999999
3309,40.8686675,-82.3182178
3310,45.7763419,-92.6827041
3311,37.6688205,-122.0807964
3312,37.0373005,-95.6163665
3313,39.0333113,-95.7017075
3314,37.09024,-95.712891
3315,44.2619309,-88.41538469999999
3316,38.7999214,-120.8902916
3317,42.033279,-91.5968958
3318,44.2022084,-88.44649729999999
3319,44.1858193,-88.462609
3320,43.8422049,-88.8359447
3321,44.3580348,-89.0859464
3322,41.1399814,-104.8202462
3323,41.3113669,-105.5911007
3324,43.0448483,-73.6300729
3325,44.52634219999999,-109.0565308
3326,37.09024,-95.712891
3327,44.0341262,-107.4511871
3328,43.6460672,-108.2120432
3329,42.833014,-108.7306725
3330,37.79743,-122.43506
3331,37.09024,-95.712891
3332,40.9628758,-74.1329207
3333,44.2910915,-105.5022205
3334,44.7971939,-106.9561791
3335,42.88644679999999,-78.8783689
3336,41.58746439999999,-109.2029043
3337,42.8678809,-109.8633501
3338,37.0328728,-95.6316455
3339,30.3549084,-103.6877686
3340,36.005073,-92.4043257
3341,37.0341181,-95.6426791
3342,37.3382082,-121.8863286
3343,42.18758260000001,-71.30645969999999
3344,37.09024,-95.712891
3345,53.3498053,-6.2603097
3346,35.8482993,-116.2264127
3347,29.5480071,-98.2911235
3348,41.4615182,-71.97866259999999
3349,21.161908,-86.8515279
3350,41.2565369,-95.9345034
3351,45.33772829999999,-93.56911219999999
3352,39.1156615,-77.56360149999999
3353,29.7957633,-90.82287099999999
3354,45.3779793,-70.0121667
3355,43.76230650000001,-69.3203238
3356,39.4900013,-76.65850739999999
3357,43.6860226,-85.815651
3358,36.7621049,-95.9346611
3359,47.4683113,-87.8903203
3360,44.401088,-92.0792398
3361,47.0624732,-109.428238
3362,35.949526,-94.4235482
3363,42.6472968,-75.17183059999999
3364,42.6292473,-73.35816480000001
3365,41.6823388,-82.8075032
3366,40.3380949,-74.26872910000002
